0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y
0.3158174008131027,-0.02959990091621876,0.18963779783807694,0.12319209924899041,0.31586419893428686,0.14252849966287612,-0.13944690078496932,-0.009799997322261333,0.18545340672135352,0.19205930083990097,0.2643707004375756,0.36616139858961105,-0.1092470983043313,-0.5650863870978355,-0.23488199729472398,0.3565173000097275,0.1510366986040026,-0.1938553996384144,0.05151639813557267,0.47315349206328394,-0.02590480148792267,0.05374959968030453,-0.07754679732024669,-0.23574459892697633,0.24208890199661254,-0.29955769553780554,0.08913579732179641,-0.13920909799635411,0.12661990113556384,0.1396078965626657,-0.19806710183620452,0.06761779873631894,-0.26043379431357605,-0.06845229864120483,-0.005162298411596567,0.17130159977823495,0.3182619996368885,-0.3656221069395542,-0.20369509914889933,-0.3062654988840222,-0.1257501995190978,0.31572879999876025,0.002851101942360401,0.02541849799454212,0.2746707950718701,0.2160557051654905,0.008860800415277481,0.006673698499798775,-0.10785100106149911,0.22032339610159396,0.011590500827878714,-0.26583249866962433,-0.25307560097426174,0.10341170020401477,-0.11776609979569912,-0.4247451048344374,0.12422179579734802,0.1336674951016903,-0.17122340127825736,-0.09113189845811576,0.17640459910035133,-0.15000099875032902,0.37633149698376656,0.42404420077800753,0.14781069923192264,0.13941330071538688,0.10026550069451332,-0.35731869786977766,0.01148620042949915,0.31495129615068435,0.3420824997127056,-0.08002550005912781,0.2522114018909633,-0.2047158982604742,-0.20968350074253977,0.11595130115747451,-0.25095329955220225,-0.15539669767022132,-0.044607600569725035,0.06695950236171484,0.15395049918442966,0.19900140091776847,0.16503400187939404,-0.18027059994637967,0.18107300028204917,0.3795601005665958,-0.27351729236543176,-0.08463680241256952,0.421499302983284,0.011237300746142865,0.3386676054447889,0.1659620985854417,0.08917459992226213,0.038505099806934596,0.23383050113916398,0.4082936003804207,0.043489601369947194,0.25692229978740216,0.3228437028825283,0.08011069968342781,0.0
0.19448386132717133,0.026347574112670764,0.2943822890520096,-0.31764071095468743,0.2139418585492032,0.24101043040198938,-0.15103643387556076,-0.21805085933634213,-0.026683433779648373,0.30291414686611723,0.31284628595624653,0.2571491428783962,-0.37904456896441324,-0.09401913838727134,-0.36677185552460806,0.22093228197523526,0.010370567707078797,-0.1271792777947017,0.06699442637286016,0.2347927146724292,0.2015370008136545,0.06883228719899696,0.02776328500892435,-0.035866427601182034,0.13476428442767688,-0.2423568559544427,0.02196414507592895,0.15027942934206553,0.2294551432132721,0.04884757261191096,-0.07240314528878246,-0.28172071810279575,-0.18857685795852117,0.02545799980206149,-0.10669700309102025,-0.10544414286102567,0.08355900166290146,-0.2271558583847114,0.03247943201235363,-0.43950157293251585,-0.4175167147602354,0.10217857360839844,-0.0657329995717321,-0.11221542601872768,0.08522314222396485,-0.06891628567661558,0.10568771617753166,-0.11596857437065669,-0.05690114998391697,-0.19974786202822412,0.13299114257097244,-0.042044712496655326,-0.12049913832119533,-0.1040228573339326,-0.1341414318553039,-0.05715628739978586,0.30066128287996563,-0.06139056969966207,-0.11059556901454926,-0.115045713526862,-0.14256656435983522,-0.18902414504970824,0.3309735618531704,0.01550857097442661,0.10749099882585662,0.09113157327686038,0.15928556770086288,-0.12988600294504846,0.2573547102510929,0.15111542812415532,0.007119140986885343,-0.17243785943303788,0.22442700328039272,-0.22821600149784768,-0.09807228296995163,0.20997971455965722,-0.1031002833374909,0.14975857461935707,-0.06325100468737739,-0.3371128549001047,0.07258485709982258,-0.28286957048944067,0.18209443454231536,-0.2743238625781877,0.18127513942973955,0.2892532859529768,-0.0004407188722065517,0.31249156700713293,0.43864486472947256,0.023140287825039456,-0.21937800385057926,-0.056400292785838246,-0.0705378590750375,0.002252142344202314,0.46189714329583303,0.3366888538002968,0.20758300181478262,0.19950500210481031,0.10360256901809148,-0.019806282594799995,1.0
0.16918380111455916,0.04488200023770332,0.04302279911935329,0.07052359627559782,0.34086869806051256,0.0868662997148931,-0.26279679863364436,-0.08192119784653187,-0.14904940351843834,0.5588912010192871,0.37361170053482057,0.13936589956283568,-0.4413891054689884,-0.32086989693343637,-0.07005149945616722,0.10702059976756573,0.05265160202980042,-0.02905619964003563,0.04942679665982723,0.2187987005338073,-0.04892760179936886,0.07516399922897107,0.22883459767326714,-0.15249390210956335,-0.06288139969110489,-0.3218289986252785,-0.25543889943510295,0.2651782951783389,0.12544690147042276,0.12895070165395736,-0.04616320058703423,-0.07964709997177125,-0.3533319979906082,-0.008346999622881412,-0.1901301022619009,-0.07879129946231841,0.20221589896827935,-0.05915920026600361,0.1164839010220021,-0.3219859965145588,-0.17100190226919948,0.10504160076379776,-0.15243179723620415,0.05511220060288906,0.2480609979480505,0.18644029502756893,-0.1693758021108806,-0.12680109944194556,-0.005649901553988456,-0.3505650993436575,-0.20867790542542936,0.19580200016498567,-0.08492250218987465,0.02505820244550705,-0.2604713017179165,-0.10734620240982622,0.08901630342006683,-0.09558489909395576,-0.07880319766700268,-0.3599848009645939,0.22119580134749411,0.004898098763078451,0.13455719798803328,0.03115559658035636,0.23948079599067568,-0.03807109794579446,0.09900769703090191,0.03762329956516623,0.15194460116326808,0.33630289509892464,0.0366310996003449,-0.20871529933065175,0.11779609802179039,-0.23562240414321423,0.17574869617819786,0.02084589973092079,-0.09495779946446418,-0.05150680318474769,-0.4222189042717218,-0.4019402027130127,0.3524995006620884,-0.15256489701569081,0.03123880010098219,-0.22110369987785816,0.19127970188856125,0.35239959731698034,-0.05959520302712917,0.0030690975487232207,0.6552605092525482,0.10788789857178926,-0.10837909989058972,-0.12672689855098723,0.12543060309253634,0.07745109880343079,0.18605189844965936,0.1879393059760332,-0.12258699908852577,0.1435119990259409,0.028962299600243567,-0.02978880100417882,0.0
0.2112714022397995,0.26108640134334565,0.1819236010313034,-0.1317304041236639,0.5947613984346389,0.21535860151052474,-0.2364407941699028,0.10618020221590996,-0.20444200187921524,0.4212016075849533,0.22778339739888906,-0.06687400192022323,-0.6209120094776154,-0.40517100095748904,-0.3458483964204788,0.04583759754896164,0.13122400045394897,-0.3505209982395172,-0.07246159687638283,0.22391019761562347,0.1931001991033554,0.3222067952156067,0.14943559765815734,0.19240060448646545,0.2741750001907349,-0.14452159851789476,-0.10237599909305573,0.3138427913188934,0.1520495969802141,0.18726979941129684,-0.2871916055679321,-0.3631944006308913,-0.2402756005525589,0.002298201620578766,-0.2565494000911713,0.09174359738826751,0.03570999950170517,-0.20523460805416108,0.30694820582866666,-0.283644400537014,-0.23130279183387756,0.29131499826908114,0.14088839627802371,0.10091719275806099,0.19565900266170502,0.6117558032274246,-0.2631022036075592,-0.20474780201911927,0.17063140049576758,-0.5421821936964989,-0.25412759482860564,-0.00825660228729248,0.04392759948968887,-0.14357599914073943,-0.19194199555786326,-0.012861600890755654,0.04110699743032455,-0.3488917946815491,-0.224450796097517,-0.3226566016674042,0.26753060333430767,-0.21932279765605928,0.1883506029844284,-0.16277479510754347,0.2407850043848157,0.4189738094806671,0.2684919983148575,-0.07382819913327694,-0.1418781987624243,0.05811899453401566,-0.10027800351381302,-0.13393659852445125,0.20581500232219696,-0.2579861983656883,0.04857180044054985,0.2705287955701351,-0.10779019445180893,0.2891339935362339,-0.4338782086968422,-0.4888498067855835,0.33367579951882365,-0.35551479980349543,-0.10105600059032441,0.10625739805400372,0.3403737962245941,0.10626039803028106,0.1874115988612175,0.34855719804763796,0.9948508143424988,0.10299259573221206,-0.03167780004441738,-0.31574800312519075,0.0678770013153553,-0.19467899799346924,0.2952950030565262,0.5867678031325341,-0.21880559325218202,0.15620779395103454,0.13068940341472626,-0.16865059658885,0.0
0.051315165435274444,-0.05671916281183561,0.08415916562080383,0.29669067286886275,0.22824966628104448,0.12016849964857101,-0.4521575005104144,-0.3364436648165186,-0.15716366159419218,0.3707570085922877,0.520985164369146,0.22519766997235516,-0.22656783853199158,-0.43339650332927704,-0.29571400086085003,-0.068917166441679,0.3448819989959399,0.063060169108212,0.13896633172407746,0.1399321686476469,-0.2715043326218923,-0.03843133027354876,-0.014182160298029581,-0.26485432777553797,0.12322832892338435,-0.2790791640679042,-0.10751033496732514,0.36060699199636775,0.3413068385173877,0.06673649946848552,0.2247691685333848,0.10739200189709663,-0.1716566684966286,0.1399438288062811,-0.16497000120580196,-0.038496832363307476,0.3509446705381076,-0.17816033586859703,0.07447800040245056,-0.504311665892601,-0.21220650027195612,0.3247101617356141,0.054242669294277825,-0.24881716631352901,0.5060708274443945,0.09793916655083497,0.09059266497691472,-0.10579749879737695,-0.12037616968154907,-0.11260549972454707,-0.07191800000146031,0.22790533800919852,0.004411001379291217,0.0934596632917722,-0.2256291676312685,-0.28357183126111823,0.12286499592786033,-0.13652483373880386,-0.25916816542545956,-0.10757466312497854,-0.2625581678003073,0.056399671360850334,0.28712649643421173,0.035342333217461906,0.2694588315983613,0.0781520005936424,0.08143799503644307,-0.288097832351923,-0.24909133526186147,-0.02971800168355306,0.14535783355434737,-0.12399083003401756,0.24218449415639043,-0.14646367045740286,-0.06432600319385529,0.31076933071017265,-0.16334083024412394,-0.09814866445958614,-0.4770931750535965,-0.33174749929457903,0.21238583388427892,-0.1271081696419666,0.12318350126345952,-0.1441201651468873,0.2947198369850715,0.2211826667189598,-0.10459299851208925,0.19505600600192943,0.45892449747771025,-0.04384833201766014,-0.2753031626343727,0.13218616942564645,0.011042000376619399,-0.08372650357584159,0.29529583888749283,0.343853830670317,-0.35461400061224896,0.25378867382338893,-0.05314084390799204,0.16068899941941103,1.0
0.16654770122841,-0.0469585990300402,-0.05685640014708042,-0.08554720301181078,0.31288169994950293,0.060709400684572756,-0.09495280161499978,-0.21398690342903137,-0.027652100101113318,0.2771534986793995,0.40859439987689256,0.2885896019637585,-0.2809573016944341,-0.19187699779868125,-0.2683400994166732,-0.003292799741029739,0.18522630017250777,0.022643200308084487,0.17721709897741675,-0.07070550359785557,0.04515339806675911,0.16521209627389907,0.23005790058523418,-0.25949669871479275,-0.027593203083961272,-0.30751569747226315,0.10359539911150932,0.23458260372281076,0.07040050067007542,0.09314020089805126,0.09850250110030175,-0.12683160342276095,-0.18849669941700994,-0.0763302007690072,-0.29497730135917666,-0.12818349711596966,0.27302810586988924,-0.04762840233743191,0.12839739695191382,-0.4699553996324539,-0.21405480280518532,0.1289602044969797,-0.09877930022776127,-0.20319850076921284,0.2873231053352356,0.003895099274814129,-0.00544270109385252,-0.2922059029340744,-0.10815809797495604,-0.3620466075837612,-0.09254550281912088,0.24541289657354354,-0.17068719919770955,-0.15609809756278992,-0.3368141968268901,-0.018196902237832546,0.3366896025836468,-0.12690890114754438,-0.09462759792804717,-0.45705920159816743,0.05069310087710619,-0.12257800102233887,0.19673160277307034,0.25729479948058726,0.25340169966220855,0.11239809985272586,0.047808199375867846,0.009154898673295974,0.1275884985923767,0.35480549558997154,0.20357899740338326,-0.22402530238032342,0.037643400765955445,-0.22328329663723706,-0.07748919920995831,0.07118320241570472,-0.08409979827702045,0.04915379881858826,-0.48994780145585537,-0.19823590330779553,0.27530679972842337,-0.11045209541916848,0.13830960113555194,-0.3888945937156677,0.43859059661626815,0.14122750014066696,0.056463101599365476,0.033952096849679946,0.622876801341772,-0.004612300638109445,-0.1040165988728404,0.1131540983915329,-0.04228010280057788,-0.03610040079802275,0.09202169924974442,0.1695223999209702,0.1398295996710658,0.27062430009245875,0.019264600053429604,-0.0621268006041646,1.0
-0.09144520172849298,0.04043319821357727,-0.08686459884047508,-0.17362959682941437,0.3516957968473434,0.11013379823416472,-0.08952920287847518,-0.22157379388809204,-0.026888199709355833,0.27977339588105676,0.4095555990934372,0.13034420190379023,-0.3806602030992508,-0.2971401959657669,-0.02735080271959305,0.01103280121460557,-0.11408799886703491,-0.014413397014141082,0.04208159237168729,0.25134420427493753,0.1926866054534912,-0.08179360659560189,-0.08650139961391687,-0.38708700649440286,0.38318400233983996,-0.3871549993753433,0.01058840025216341,0.11612099697813391,-0.11215260475873948,0.11850819513201713,-0.14666780233383178,-0.17062719389796258,-0.18636700219940394,0.042359405755996705,-0.31135080456733705,0.06324759759008884,0.16364479660987855,-0.20118360370397567,0.001257999800145626,-0.504284805059433,-0.25140600157901644,0.243943802267313,0.06363860219717025,-0.14362539928406476,0.32272839844226836,0.0948704019188881,0.019417199492454528,-0.19239780232310294,0.1677164025604725,-0.2058529958128929,-0.2778766085393727,0.17023399770259856,-0.11539559997618198,-0.186754197627306,-0.09246639907360077,-0.17429339359514415,0.11631680354475975,-0.18663580417633058,-0.34701960235834123,0.08466360121965408,0.20204319357872008,-0.4454873898997903,0.22744180150330068,-0.06720339655876159,0.44586360156536103,0.024233801662921904,0.05953139811754227,-0.12038180492818355,-0.01195400059223175,0.31471219956874846,0.20066920295357704,-0.11111880280077457,0.23879800140857696,-0.07064779847860336,-0.022725800424814223,0.2172665998339653,-0.07618160042911767,0.15482240170240402,-0.6572059914469719,-0.5306062038987875,0.3844820007681847,-0.07522900328040123,0.10764099173247814,-0.3617691993713379,0.22720840126276015,0.2795448020100594,0.11356259882450104,0.007218599319458008,0.7772965967655182,-0.00988440215587616,-0.15072660744190217,-0.05008519887924194,0.023617204651236533,-0.00640440471470356,0.4004178047180176,0.3509902060031891,0.08765419870615006,0.1185988038778305,0.19946019854396582,-0.2232196033000946,0.0
0.2708610977977514,0.07092390088364482,-0.18532329751178622,-0.1393185001797974,0.20922590401023627,0.2312626987695694,-0.1262502983212471,-0.225820704549551,-0.15563789680600165,0.41216810047626495,0.4814366936683655,0.41161219580098984,-0.28542579896748066,-0.29509830214083194,0.020866603683680297,0.022815697267651557,0.14624950028955935,-0.1633620023727417,0.10962919984012842,0.16667789835482835,-0.13593030199408532,0.019837799854576586,0.14560679905116558,-0.11424529992509633,-0.08187090419232845,-0.25220970436930656,-0.08329370077699423,0.20251869931817054,0.0597500013653189,0.2522054001688957,0.12266029790043831,-0.17693329975008965,-0.17262149900197982,-0.07374819982796907,-0.2975954994559288,-0.014389999210834503,0.1385678027290851,-0.16074060052633285,0.07074260581284761,-0.45417230278253556,-0.1762950997799635,0.24072650335729123,-0.04526869878172875,-0.39741210103966296,0.17532559856772423,0.07603609785437584,0.04989949814043939,-0.04333919622004032,-0.08439950104802847,-0.4184470035135746,-0.2067822951823473,0.13572460161522032,-0.01475919634103775,-0.24299339577555656,-0.2204839013516903,0.02023309636861086,0.33489439375698565,-0.2941175989806652,-0.13122219555079936,-0.2858300969004631,0.18275170251727105,-0.03692799583077431,0.2548719968646765,0.078948097769171,0.18158530071377754,0.14313840195536615,0.05175759894773364,0.02868580035865307,0.23031769506633282,0.19958350034430622,0.09698869572021067,-0.2427361010108143,0.17294230004772543,0.0928104031831026,-0.13734980053268372,0.03774829818867147,-0.15692370049655438,0.14393119663000106,-0.5010948993265629,-0.1297850027680397,0.2993905030190945,-0.2651075005531311,0.3634508017450571,-0.26932499995455145,0.308244001865387,0.3823597952723503,0.06962030082941055,0.08159709749743342,0.6738219946622849,-0.19048429867252709,-0.2580585030838847,0.11603799611330032,0.0858493014704436,0.18818089962005616,0.1503874037414789,0.37654649615287783,-0.07347690183669328,0.19545389972627164,-0.06602209806442261,0.006415900588035583,0.0
0.2336223981808871,-0.12779690034221858,0.23931770101189614,-0.07177289761602879,0.39202790185809133,0.07894019838422536,-0.22732299799099565,-0.19947680030018092,-0.023246404062956572,0.32882650159299376,0.25984269231557844,0.03416679948568344,-0.1991586983203888,-0.26675040246918796,-0.2903535030782223,-0.04906909391283989,-0.04329929770901799,0.11890000142157078,0.23685679752379657,0.22006520049180836,0.06626139879226685,0.09876249723602086,0.09543610103428364,-0.3642167016863823,0.23121610432863235,-0.2532846961170435,0.10576060116291046,0.16011800169944762,0.07711379900574684,0.19463250115513803,0.05136329629458487,-0.1618679989129305,-0.1718400005600415,0.03392570335417986,-0.07028349721804261,-0.10293650142848491,0.11244459627196193,-0.3878435025922954,0.13835200071334838,-0.3917852990329266,-0.2470153990201652,0.2170575010124594,-0.03520390074700117,-0.23541090041399002,0.23026570528745652,0.24909580461680889,-0.0404195013223216,-0.11402670349925756,0.1999286969890818,-0.2087761014699936,-0.1283880012575537,0.04142679311335087,-0.03801110321655869,-0.25829370142892005,-0.18389670066535474,-0.13320470042526722,0.21178549975156785,-0.23353449553251265,-0.23661770075559616,-0.11226260401308537,-0.06761859953403473,-0.15893109617754816,0.061167999263852836,0.1407158024609089,0.18650189973413944,0.0686339020729065,0.2075400011613965,-0.10250610448420047,0.10124420002102852,0.28969210386276245,0.13724450040608643,-0.07574210036545992,0.047747998405247925,-0.09260650128126144,0.09338909797370434,0.03612399771809578,0.053668898344039914,0.04211370050907135,-0.31879100208170713,-0.181968199275434,0.25451830234378575,-0.19381219893693924,0.26910280287265775,-0.22905010879039764,0.11139359995722771,0.28281719889491796,0.024488104006741195,0.02597229741513729,0.582761000096798,0.19081849886570126,-0.1581813029013574,-0.00015290006995201112,0.1923236943781376,-0.058562302775681016,0.44850729703903197,0.27214859426021576,-0.013632494956254959,0.21783519685268402,0.09356200210750103,0.04814030006527901,1.0
0.42206680253148077,-0.02732900343835354,0.1449249006807804,-0.42222179770469664,0.3241292962804437,-0.10421480005607009,0.017734399437904357,-0.09534110054373741,0.03813969790935516,0.1661359950900078,0.4480283990502357,0.21167089715600013,-0.26881030239164827,-0.21342789977788926,-0.1989569991827011,0.2540688991546631,-0.029575897101312875,-0.25288140773773193,0.009209698671475053,0.27429120168089866,0.09649610463529826,-0.08215420176275075,0.09352099895477295,-0.20623899989295752,-0.049673801846802236,-0.26247310237959026,0.08629919849336147,0.27236159993335607,0.021857499005272986,0.039633399620652196,-0.14382379781454802,-0.3797145999968052,-0.232901400513947,0.2125101987272501,-0.3612332962453365,-0.12269830284640193,-0.05232310220599175,-0.2354297023266554,0.11702409535646438,-0.720540988445282,-0.2535469960421324,-0.03963249949738383,-0.264763705059886,0.01759810312651098,0.20335219688713552,-0.0013832002878189087,-0.051367000269237906,0.012625801935791969,0.005672198534011841,-0.02256709965877235,0.011385399103164672,-0.27878770269453523,-0.19665590389631687,0.010368402069434523,0.0014647998614236712,-0.027202197909355165,0.2598298959434032,0.011574896331876517,0.01929270029067993,-0.2295035993680358,0.22617449881508947,-0.06001560185104608,0.3348485013470054,-0.13749189926311373,0.1750731977459509,0.07841759733855724,0.3271658971905708,0.08651359803043306,0.16643740497529508,0.09099690103903413,0.06675740443170071,-0.3906635016202927,0.37082009986042974,-0.43570840507745745,0.029365496477112174,0.30534849390387536,-0.06004010215401649,-0.05712800119072199,-0.32824760377407075,-0.25467159684985746,-0.027242401614785194,-0.30819509997963906,0.0624312998726964,-0.2600125014781952,0.28145850300788877,0.3593724027276039,0.041560200275853276,0.09117630049586296,0.18344750627875328,-0.05014189779758453,-0.18132629976607859,-0.06204349957406521,0.12063249964267016,-0.030613697692751886,0.0677753034979105,0.30456959903240205,0.07263430133461952,0.24743190109729768,0.11327669993042946,-0.11962539851665496,1.0
